Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,Run_mock__10eb-90gr-2,Run_mock__50eb-50gr-1,Run_mock__5eb-95gr-2,Run_mock__95eb-5gr-1,Run_mock__ec-Bl-Rp-Rm-Cn-2,Run_mock__vaio-Mock-10-4-1,Run_mock__vaio-Mock-10-4-2,Run_mock__vaio-Mock-10-5-1,Run_mock__vaio-Mock-10-6-3,Run_newprimers__vaio-Mock-Newprimer-4
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia parkeri,Rickettsia parkeri,1859,11,21,10,23,75,36,32,49,57,0
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia philipii,Rickettsia philipii,1860,5,13,4,17,76,39,25,47,59,0
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia prowazekii,Rickettsia prowazekii,1861,11,21,10,23,75,36,32,49,57,0
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia rhipicephali,Rickettsia rhipicephali,1862,11,21,10,23,75,36,32,49,57,0
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia rickettsii,Rickettsia rickettsii,1863,5,13,4,17,76,39,25,47,59,0
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia slovaca,Rickettsia slovaca,1864,11,21,10,23,75,36,32,49,57,0
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia typhi,Rickettsia typhi,1865,11,21,10,23,75,36,32,49,57,0
NA,Pseudomonadota,Alphaproteobacteria,Rickettsiales,o_Rickettsiales,o_Rickettsiales,Rickettsiales bacterium Ac37b,Rickettsiales bacterium Ac37b,1866,0,1,0,5,8,2,6,3,6,11
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Riemerella,Riemerella anatipestifer,Riemerella anatipestifer,1867,0,2,3,2,1,1,3,5,2,6
NA,Cyanobacteriota,Cyanophyceae,Nostocales,Rivulariaceae,Rivularia,g_Rivularia,Rivularia,1868,0,0,0,1,0,0,0,0,0,0
NA,Cyanobacteriota,Cyanophyceae,Nostocales,Rivulariaceae,Rivularia,Rivularia sp. PCC 7116,Rivularia sp. PCC 7116,1869,0,0,0,3,1,0,0,0,1,0
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,Robiginitalea biformata,Robiginitalea biformata,1870,1,2,1,0,0,1,0,4,3,3
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Roseateles,Roseateles depolymerans,Roseateles depolymerans,1871,5,2,1,8,15,8,21,10,10,17
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Roseburia hominis,1872,0,0,0,1,2,7,5,12,7,2
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseicyclus,Roseicyclus elongatus,Roseibacterium elongatum,1873,0,1,2,11,4,119,103,161,185,47
NA,Chloroflexota,Chloroflexia,Chloroflexales,Roseiflexaceae,Roseiflexus,Roseiflexus castenholzii,Roseiflexus castenholzii,1874,0,1,0,0,0,0,3,2,3,4
NA,Chloroflexota,Chloroflexia,Chloroflexales,Roseiflexaceae,Roseiflexus,Roseiflexus sp. RS-1,Roseiflexus sp. RS-1,1875,0,1,0,0,0,0,1,2,2,1
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseobacter,Roseobacter denitrificans,Roseobacter denitrificans,1876,0,4,0,10,12,17,28,13,19,5
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseobacter,Roseobacter litoralis,Roseobacter litoralis,1877,2,3,1,10,8,20,31,14,23,6
NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa,Rothia dentocariosa,1878,0,0,0,0,0,0,1,0,0,1
NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,Rothia mucilaginosa,1879,0,0,0,0,0,0,1,0,1,1
NA,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera brasiliensis,Rubinisphaera brasiliensis,1880,0,0,0,0,1,0,1,2,0,5
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Rubrivivax,Rubrivivax gelatinosus,Rubrivivax gelatinosus,1881,28,22,18,28,29,605,499,126,91,21
NA,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter radiotolerans,Rubrobacter radiotolerans,1882,0,0,0,0,0,0,0,0,0,14
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,g_Ruegeria,Ruegeria,1883,0,0,0,1,4,4,10,3,5,1
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Tritonibacter,Tritonibacter mobilis,Ruegeria mobilis,1884,2,5,1,17,11,30,26,23,41,12
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria pomeroyi,Ruegeria pomeroyi,1885,4,5,1,17,11,34,32,28,46,13
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria sp. TM1040,Ruegeria sp. TM1040,1886,2,5,1,17,11,34,31,30,46,15
NA,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Rufibacter,Rufibacter sp. DG15C,Rufibacter sp. DG15C,1887,3,2,4,5,0,3,3,3,5,1
NA,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Rufibacter,Rufibacter radiotolerans,Rufibacter sp. DG31D,1888,3,1,1,1,1,4,3,3,5,0
NA,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Rufibacter,Rufibacter tibetensis,Rufibacter tibetensis,1889,3,1,1,1,1,4,3,3,5,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,f_Oscillospiraceae,Hungateiclostridiaceae bacterium KB18,Ruminiclostridium sp. KB18,1890,139,188,168,112,27,47,70,68,70,4
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Acetivibrio thermocellus,Ruminiclostridium thermocellum,1891,10,21,3,14,1,5,2,7,2,1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus albus,Ruminococcus albus,1892,0,0,0,2,1,3,2,6,4,3
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans,1893,0,0,0,2,0,2,2,3,3,0
NA,Bacillota,Bacilli,Bacillales,Caryophanaceae,Rummeliibacillus,Rummeliibacillus stabekisii,Rummeliibacillus stabekisii,1894,0,0,0,1,0,0,2,1,2,2
NA,Bacteroidota,Cytophagia,Cytophagales,Spirosomataceae,Runella,Runella slithyformis,Runella slithyformis,1895,5,6,1,6,5,4,7,3,9,9
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora viridis,Saccharomonospora viridis,1896,0,0,0,1,0,0,0,1,3,0
NA,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Saccharophagus,Saccharophagus degradans,Saccharophagus degradans,1897,7,8,1,30,23,17,51,40,25,2
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora erythraea,Saccharopolyspora erythraea,1898,0,0,0,2,0,0,0,1,0,1
NA,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix,Saccharothrix espanaensis,Saccharothrix espanaensis,1899,0,0,0,0,3,0,1,0,0,2
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Salimicrobium,Salimicrobium jeotgali,Salimicrobium jeotgali,1900,4,5,3,4,2,3,2,1,3,0
NA,Rhodothermota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,Salinibacter ruber,Salinibacter ruber,1901,1,0,2,4,1,3,3,1,2,0
NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Salinicoccus,Salinicoccus halodurans,Salinicoccus halodurans,1902,0,0,0,6,2,3,7,4,8,4
NA,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Salinispira,Salinispira pacifica,Salinispira pacifica,1903,10,53,11,157,41,35,75,63,45,0
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Salinispora,Salinispora arenicola,Salinispora arenicola,1904,0,0,0,0,1,0,0,0,0,0
NA,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Salinispora,Salinispora tropica,Salinispora tropica,1905,0,0,0,0,1,0,0,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella bongori,Salmonella bongori,1906,0,0,0,0,0,1,0,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica,1907,0,4,1,5,25,21,26,9,14,5
NA,Myxococcota,p_Myxococcota,Polyangiales,Sandaracinaceae,Sandaracinus,Sandaracinus amylolyticus,Sandaracinus amylolyticus,1908,98,120,60,220,2,64,52,49,87,146
NA,Actinomycetota,Actinomycetes,Micrococcales,Sanguibacteraceae,Sanguibacter,Sanguibacter keddieii,Sanguibacter keddieii,1909,0,0,0,1,0,1,2,0,1,6
NA,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,Saprospira,Saprospira grandis,Saprospira grandis,1910,9,8,3,1,1,6,3,2,3,5
NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Scardovia,Scardovia inopinata,Scardovia inopinata,1911,0,2,1,6,8,0,3,3,3,9
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sebaldella,Sebaldella termitidis,Sebaldella termitidis,1912,0,0,0,0,0,1,2,1,2,1
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Sedimenticola,Sedimenticola thiotaurini,Sedimenticola thiotaurini,1915,0,2,0,5,3,5,2,2,6,7
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sediminicola,Sediminicola sp. YIK13,Sediminicola sp. YIK13,1916,13,6,4,3,7,78,36,8,15,0
NA,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,Sediminispirochaeta smaragdinae,Sediminispirochaeta smaragdinae,1917,4,8,1,23,0,2,7,7,1,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Segniliparaceae,Segniliparus,Segniliparus rotundus,Segniliparus rotundus,1918,0,1,0,0,3,0,0,1,2,1
NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,f_Selenomonadaceae,f_Selenomonadaceae,Selenomonadaceae,1919,0,0,0,1,0,0,0,0,0,0
NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas ruminantium,Selenomonas ruminantium,1920,3,4,0,5,2,6,8,9,11,2
NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 136,Selenomonas sp. oral taxon 136,1921,0,1,0,2,1,2,4,5,4,10
NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 478,Selenomonas sp. oral taxon 478,1922,0,1,0,2,1,2,4,5,4,10
NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 920,Selenomonas sp. oral taxon 920,1923,0,1,0,3,1,2,5,6,5,9
NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sputigena,Selenomonas sputigena,1924,0,0,0,3,0,3,5,6,1,14
NA,Actinomycetota,Actinomycetes,Micrococcales,Ornithinimicrobiaceae,Serinicoccus,Serinicoccus hydrothermalis,Serinicoccus sp. JLT9,1925,0,0,0,0,0,0,0,0,0,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia fonticola,Serratia fonticola,1926,0,0,0,0,7,1,2,2,0,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,Serratia marcescens,1927,0,1,1,1,48,18,12,17,34,5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia plymuthica,Serratia plymuthica,1928,0,0,0,0,1,0,1,1,1,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia proteamaculans,Serratia proteamaculans,1929,0,0,0,0,6,1,2,1,0,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia rubidaea,Serratia rubidaea,1930,0,0,0,1,28,10,7,10,22,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. AS12,Serratia sp. AS12,1931,0,0,0,0,0,0,1,1,0,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. AS13,Serratia sp. AS13,1932,0,0,0,0,0,0,1,1,0,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. FS14,Serratia sp. FS14,1933,0,1,0,1,46,16,12,16,34,5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. SCBI,Serratia sp. SCBI,1934,0,1,0,0,22,7,4,9,14,5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia surfactantfaciens,Serratia sp. YD25,1935,0,1,0,1,46,16,12,16,34,5
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella amazonensis,Shewanella amazonensis,1936,1,2,0,3,51,16,15,23,22,8
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella baltica,Shewanella baltica,1937,1,2,0,2,5,3,3,6,5,0
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella denitrificans,Shewanella denitrificans,1938,0,0,0,1,2,1,3,1,2,0
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella frigidimarina,Shewanella frigidimarina,1939,2,1,0,5,19,12,26,6,8,0
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella halifaxensis,Shewanella halifaxensis,1940,0,0,0,0,1,0,1,1,1,3
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella loihica,Shewanella loihica,1941,0,0,0,0,0,0,0,0,0,2
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella oneidensis,Shewanella oneidensis,1942,0,0,0,1,2,1,2,1,2,0
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella pealeana,Shewanella pealeana,1943,0,0,0,0,1,0,1,1,1,3
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella piezotolerans,Shewanella piezotolerans,1944,0,0,0,0,10,4,6,3,7,5
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella putrefaciens,Shewanella putrefaciens,1945,0,0,0,1,2,1,2,1,2,0
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sediminis,Shewanella sediminis,1946,0,0,0,5,4,1,3,2,5,2
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. ANA-3,Shewanella sp. ANA-3,1947,2,2,0,2,35,12,26,27,32,19
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. MR-4,Shewanella sp. MR-4,1948,2,2,0,2,35,12,26,27,32,19
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. MR-7,Shewanella sp. MR-7,1949,2,2,0,2,35,12,26,27,32,19
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. W3-18-1,Shewanella sp. W3-18-1,1950,0,0,0,1,2,1,2,1,2,0
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella violacea,Shewanella violacea,1951,0,0,0,0,1,0,1,1,1,3
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella woodyi,Shewanella woodyi,1952,0,0,0,0,0,0,1,1,1,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,g_Shigella,Shigella,1953,0,0,0,0,1,0,3,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,Shigella boydii,1954,71,140,50,513,26678,7955,11175,8293,9833,3119
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Shigella dysenteriae,1955,31,66,30,242,9599,3057,5632,3346,3907,2073
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,Shigella flexneri,1956,73,141,52,522,27499,8166,11535,8543,10104,3409
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,Shigella sonnei,1957,74,144,53,524,27547,8201,11563,8563,10122,3412
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sp. PAMC 28760,Shigella sp. PAMC 28760,1958,84,146,54,530,31322,8188,11539,8551,10114,3419
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shimwellia,Shimwellia blattae,Shimwellia blattae,1959,0,1,0,0,16,10,11,3,10,5
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Shinella,Shinella sp. HZN7,Shinella sp. HZN7,1960,0,1,0,0,2,567,645,629,666,685
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Siansivirga,Siansivirga zeaxanthinifaciens,Siansivirga zeaxanthinifaciens,1961,0,0,1,0,0,1,0,0,0,1
NA,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sideroxydans,Sideroxydans lithotrophicus,Sideroxydans lithotrophicus,1962,5,0,0,5,43,56,47,47,55,21
NA,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Simiduia,Simiduia agarivorans,Simiduia agarivorans,1963,2,8,1,14,23,26,28,28,46,3
NA,Chlamydiota,Chlamydiia,Parachlamydiales,Simkaniaceae,Simkania,Simkania negevensis,Simkania negevensis,1964,0,1,0,0,0,1,3,1,0,1
NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas atrocyanea,Sinomonas atrocyanea,1965,0,1,1,0,2,0,5,0,0,1
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,g_Sinorhizobium,Sinorhizobium,1966,2,3,0,14,0,4,2,2,4,0
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium fredii,Sinorhizobium fredii,1967,3,16,0,30,1,613,697,682,699,649
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium medicae,Sinorhizobium medicae,1968,3,14,1,28,1,634,740,674,700,688
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,Sinorhizobium meliloti,1969,3,5,4,12,1,831,927,939,1012,699
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium sp. RAC02,Sinorhizobium sp. RAC02,1970,2,0,0,3,1,534,600,575,597,586
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia heliotrinireducens,Slackia heliotrinireducens,1971,2,3,0,2,0,2,1,1,2,23
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,Sneathia vaginalis,Sneathia amnii,1972,0,0,0,0,1,1,2,1,1,1
NA,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,Snodgrassella alvi,1973,0,2,0,0,16,7,7,11,12,8
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Bruguierivoracaceae,Sodalis,Sodalis glossinidius,Sodalis glossinidius,1974,0,0,0,1,23,8,11,13,12,9
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Bruguierivoracaceae,Sodalis,Sodalis praecaptivus,Sodalis praecaptivus,1975,0,0,0,0,12,3,6,3,2,3
NA,Bacillota,Bacilli,Bacillales,Caryophanaceae,Solibacillus,Solibacillus silvestris,Solibacillus silvestris,1976,0,0,0,1,0,0,2,0,1,1
NA,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,Solitalea canadensis,Solitalea canadensis,1977,806,558,896,345,19,103,129,160,183,24
NA,Myxococcota,p_Myxococcota,Polyangiales,Polyangiaceae,Sorangium,Sorangium cellulosum,Sorangium cellulosum,1978,0,0,0,1,1,0,1,0,0,2
NA,Thermomicrobiota,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Sphaerobacter,Sphaerobacter thermophilus,Sphaerobacter thermophilus,1979,0,1,0,0,4,1,5,2,4,0
NA,Spirochaetota,Spirochaetia,Spirochaetales,Sphaerochaetaceae,Parasphaerochaeta,Parasphaerochaeta coccoides,Sphaerochaeta coccoides,1980,0,0,0,0,0,1,0,1,2,0
NA,Spirochaetota,Spirochaetia,Spirochaetales,Sphaerochaetaceae,Sphaerochaeta,Sphaerochaeta globosa,Sphaerochaeta globosa,1981,0,0,0,0,0,1,0,1,3,0
NA,Spirochaetota,Spirochaetia,Spirochaetales,Sphaerochaetaceae,Sphaerochaeta,Sphaerochaeta pleomorpha,Sphaerochaeta pleomorpha,1982,0,0,0,0,0,1,0,1,3,1
NA,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. 21,Sphingobacterium sp. 21,1983,148,122,139,156,16,35,49,77,47,25
NA,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. ML3W,Sphingobacterium sp. ML3W,1984,12,17,18,17,4,7,9,6,12,1
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,g_Sphingobium,Sphingobium,1985,1,0,0,1,0,1,3,1,1,6
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium baderi,Sphingobium baderi,1986,0,0,0,0,0,5,5,2,8,8
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium chlorophenolicum,Sphingobium chlorophenolicum,1987,0,0,0,3,1,7,9,8,12,18
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium indicum,Sphingobium japonicum,1988,0,0,0,0,1,4,6,4,5,9
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. EP60837,Sphingobium sp. EP60837,1989,0,0,0,0,0,3,4,7,7,11
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. MI1205,Sphingobium sp. MI1205,1990,0,0,1,0,1,5,8,9,10,22
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. RAC03,Sphingobium sp. RAC03,1991,0,1,0,3,0,3,4,4,6,11
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. SYK-6,Sphingobium sp. SYK-6,1992,0,1,0,3,0,3,6,7,7,13
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. TKS,Sphingobium sp. TKS,1993,0,0,0,3,1,7,9,8,12,18
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. YBL2,Sphingobium sp. YBL2,1994,0,0,1,0,1,4,6,8,9,17
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,g_Sphingomonas,Sphingomonas,1995,1,0,0,4,0,2,4,1,5,9
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas hengshuiensis,Sphingomonas hengshuiensis,1996,1,0,0,2,2,13,7,7,11,40
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas melonis,Sphingomonas melonis,1997,2,2,1,6,4,67,34,22,21,65
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas panacis,Sphingomonas panacis,1998,6,4,4,16,5,108,42,30,35,63
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sanxanigenens,Sphingomonas sanxanigenens,1999,5,4,3,13,7,61,52,48,55,91
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. MM-1,Sphingomonas sp. MM-1,2000,0,0,0,0,1,18,14,24,15,48
NA,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas geniculata,Sphingomonas sp. NIC1,2001,2,2,1,6,4,67,34,22,21,65
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas taxi,Sphingomonas taxi,2002,3,1,2,6,1,40,14,25,18,61
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,Rhizorhabdus wittichii,Sphingomonas wittichii,2003,0,0,1,0,2,17,10,20,18,69
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,g_Sphingopyxis,Sphingopyxis,2004,0,0,0,1,1,3,5,3,5,7
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis alaskensis,Sphingopyxis alaskensis,2005,2,0,0,3,0,11,3,12,9,40
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis fribergensis,Sphingopyxis fribergensis,2006,1,0,0,4,0,4,6,5,6,30
