species,abundance,sample
Microvirgula aerodenitrificans,0.000225185386819054,healthy_stool_500_50
Microvirgula aerodenitrificans,0.002,healthy_stool_500_100
Clostridium butyricum,1.87618891359538e-06,healthy_stool_500_1
Clostridium butyricum,1.96413853797498e-05,healthy_stool_500_10
Clostridium butyricum,0.000222290838122614,healthy_stool_500_50
Clostridium butyricum,0.002,healthy_stool_500_100
Haemophilus paraphrohaemolyticus,1.78263208464938e-06,healthy_stool_500_1
Haemophilus paraphrohaemolyticus,1.86619606965956e-05,healthy_stool_500_10
Haemophilus paraphrohaemolyticus,0.00021120622624382,healthy_stool_500_50
Haemophilus paraphrohaemolyticus,0.002,healthy_stool_500_100
Treponema porcinum,1.74791944311838e-06,healthy_stool_500_1
Treponema porcinum,1.82985621257379e-05,healthy_stool_500_10
Treponema porcinum,0.000207093472925931,healthy_stool_500_50
Treponema porcinum,0.002,healthy_stool_500_100
Fusobacterium necrophorum,1.73865682954674e-06,healthy_stool_500_1
Fusobacterium necrophorum,1.82015939785189e-05,healthy_stool_500_10
Fusobacterium necrophorum,0.000205996038590228,healthy_stool_500_50
Fusobacterium necrophorum,0.002,healthy_stool_500_100
Corynebacterium atypicum,1.69392815611531e-06,healthy_stool_500_1
Corynebacterium atypicum,1.77333398991852e-05,healthy_stool_500_10
Corynebacterium atypicum,0.000200696585942823,healthy_stool_500_50
Corynebacterium atypicum,0.002,healthy_stool_500_100
Leuconostoc gelidum,1.67890410826468e-06,healthy_stool_500_1
Leuconostoc gelidum,1.75760566364713e-05,healthy_stool_500_10
Leuconostoc gelidum,0.00019891653694855,healthy_stool_500_50
Leuconostoc gelidum,0.002,healthy_stool_500_100
Psychrobacillus psychrotolerans,1.66388006041404e-06,healthy_stool_500_1
Psychrobacillus psychrotolerans,1.74187733737572e-05,healthy_stool_500_10
Psychrobacillus psychrotolerans,0.000197136487954277,healthy_stool_500_50
Psychrobacillus psychrotolerans,0.002,healthy_stool_500_100
Muribaculum intestinale,1.6484682237177e-06,healthy_stool_500_1
Muribaculum intestinale,1.7257430439808e-05,healthy_stool_500_10
Muribaculum intestinale,0.0001953104937426,healthy_stool_500_50
Muribaculum intestinale,0.002,healthy_stool_500_100
Pseudomonas weihenstephanensis,1.61710164594104e-06,healthy_stool_500_1
Pseudomonas weihenstephanensis,1.69290610321801e-05,healthy_stool_500_10
Pseudomonas weihenstephanensis,0.00019159418201488,healthy_stool_500_50
Pseudomonas weihenstephanensis,0.002,healthy_stool_500_100
Staphylococcus aureus,1.59117519168552e-06,healthy_stool_500_1
Staphylococcus aureus,1.66576430124523e-05,healthy_stool_500_10
Staphylococcus aureus,0.000188522416051311,healthy_stool_500_50
Staphylococcus aureus,0.002,healthy_stool_500_100
Pseudolactococcus plantarum,1.56771950636119e-06,healthy_stool_500_1
Pseudolactococcus plantarum,1.64120908980235e-05,healthy_stool_500_10
Pseudolactococcus plantarum,0.000185743386758629,healthy_stool_500_50
Pseudolactococcus plantarum,0.002,healthy_stool_500_100
Proteus vulgaris,1.55334915970759e-06,healthy_stool_500_1
Proteus vulgaris,1.6261651081106e-05,healthy_stool_500_10
Proteus vulgaris,0.000184040788273694,healthy_stool_500_50
Proteus vulgaris,0.002,healthy_stool_500_100
Citrobacter farmeri,1.47584678897367e-06,healthy_stool_500_1
Citrobacter farmeri,1.54502967870909e-05,healthy_stool_500_10
Citrobacter farmeri,0.000174858308395418,healthy_stool_500_50
Citrobacter farmeri,0.002,healthy_stool_500_100
Prescottella equi,1.45881731880669e-06,healthy_stool_500_1
Prescottella equi,1.52720192245603e-05,healthy_stool_500_10
Prescottella equi,0.000172840656991142,healthy_stool_500_50
Prescottella equi,0.002,healthy_stool_500_100
Levilactobacillus brevis,1.44877912754365e-06,healthy_stool_500_1
Levilactobacillus brevis,1.51669317348708e-05,healthy_stool_500_10
Levilactobacillus brevis,0.000171651332220632,healthy_stool_500_50
Levilactobacillus brevis,0.002,healthy_stool_500_100
Weissella viridescens,1.43819803189663e-06,healthy_stool_500_1
Weissella viridescens,1.5056160705452e-05,healthy_stool_500_10
Weissella viridescens,0.000170397684145756,healthy_stool_500_50
Weissella viridescens,0.002,healthy_stool_500_100
[Clostridium] hylemonae,1.40424988837572e-06,healthy_stool_500_1
[Clostridium] hylemonae,1.47007654864581e-05,healthy_stool_500_10
[Clostridium] hylemonae,0.000166375508542177,healthy_stool_500_50
[Clostridium] hylemonae,0.002,healthy_stool_500_100
Corynebacterium variabile,1.39831117919583e-06,healthy_stool_500_1
Corynebacterium variabile,1.46385945212555e-05,healthy_stool_500_10
Corynebacterium variabile,0.000165671890355651,healthy_stool_500_50
Corynebacterium variabile,0.002,healthy_stool_500_100
Streptococcus cristatus,1.36866195202156e-06,healthy_stool_500_1
Streptococcus cristatus,1.43282036576694e-05,healthy_stool_500_10
Streptococcus cristatus,0.000162159050305005,healthy_stool_500_50
Streptococcus cristatus,0.002,healthy_stool_500_100
Gleimia europaea,1.33212116307511e-06,healthy_stool_500_1
Gleimia europaea,1.39456666367028e-05,healthy_stool_500_10
Gleimia europaea,0.000157829698105069,healthy_stool_500_50
Gleimia europaea,0.002,healthy_stool_500_100
Actinomyces johnsonii,1.30274892793349e-06,healthy_stool_500_1
Actinomyces johnsonii,1.36381755382848e-05,healthy_stool_500_10
Actinomyces johnsonii,0.000154349676066855,healthy_stool_500_50
Actinomyces johnsonii,0.002,healthy_stool_500_100
Streptococcus downei,1.29942502354175e-06,healthy_stool_500_1
Streptococcus downei,1.36033783562684e-05,healthy_stool_500_10
Streptococcus downei,0.000153955859917679,healthy_stool_500_50
Streptococcus downei,0.002,healthy_stool_500_100
Haemophilus parahaemolyticus,1.26811384417162e-06,healthy_stool_500_1
Haemophilus parahaemolyticus,1.32755889016741e-05,healthy_stool_500_10
Haemophilus parahaemolyticus,0.000150246111792446,healthy_stool_500_50
Haemophilus parahaemolyticus,0.002,healthy_stool_500_100
Aliarcobacter butzleri,1.26728286807368e-06,healthy_stool_500_1
Aliarcobacter butzleri,1.326688960617e-05,healthy_stool_500_10
Aliarcobacter butzleri,0.000150147657755152,healthy_stool_500_50
Aliarcobacter butzleri,0.002,healthy_stool_500_100
Anaerofustis stercorihominis,1.23438729427683e-06,healthy_stool_500_1
Anaerofustis stercorihominis,1.29225134948146e-05,healthy_stool_500_10
Anaerofustis stercorihominis,0.000146250190598812,healthy_stool_500_50
Anaerofustis stercorihominis,0.002,healthy_stool_500_100
Lancefieldella rimae,1.20761878424206e-06,healthy_stool_500_1
Lancefieldella rimae,1.26422801889761e-05,healthy_stool_500_10
Lancefieldella rimae,0.000143078657877451,healthy_stool_500_50
Lancefieldella rimae,0.002,healthy_stool_500_100
Kluyvera cryocrescens,1.2011704097221e-06,healthy_stool_500_1
Kluyvera cryocrescens,1.25747736558643e-05,healthy_stool_500_10
Kluyvera cryocrescens,0.000142314654548051,healthy_stool_500_50
Kluyvera cryocrescens,0.002,healthy_stool_500_100
Olsenella uli,1.1902347642733e-06,healthy_stool_500_1
Olsenella uli,1.24602909270304e-05,healthy_stool_500_10
Olsenella uli,0.000141018999417264,healthy_stool_500_50
Olsenella uli,0.002,healthy_stool_500_100
Staphylococcus carnosus,1.17846814272656e-06,healthy_stool_500_1
Staphylococcus carnosus,1.23371089026924e-05,healthy_stool_500_10
Staphylococcus carnosus,0.000139624890249182,healthy_stool_500_50
Staphylococcus carnosus,0.002,healthy_stool_500_100
Helicobacter pullorum,1.16120599925216e-06,healthy_stool_500_1
Helicobacter pullorum,1.21563955374208e-05,healthy_stool_500_10
Helicobacter pullorum,0.000137579671714464,healthy_stool_500_50
Helicobacter pullorum,0.002,healthy_stool_500_100
Achromobacter ruhlandii,1.13172296729748e-06,healthy_stool_500_1
Achromobacter ruhlandii,1.18477445329355e-05,healthy_stool_500_10
Achromobacter ruhlandii,0.000134086522471277,healthy_stool_500_50
Achromobacter ruhlandii,0.002,healthy_stool_500_100
Corynebacterium durum,1.11799524215962e-06,healthy_stool_500_1
Corynebacterium durum,1.17040321712079e-05,healthy_stool_500_10
Corynebacterium durum,0.000132460061775183,healthy_stool_500_50
Corynebacterium durum,0.002,healthy_stool_500_100
Campylobacter gracilis,1.11298722620941e-06,healthy_stool_500_1
Campylobacter gracilis,1.16516044169699e-05,healthy_stool_500_10
Campylobacter gracilis,0.000131866712110425,healthy_stool_500_50
Campylobacter gracilis,0.002,healthy_stool_500_100
Metamycoplasma hominis,1.08805794327141e-06,healthy_stool_500_1
Metamycoplasma hominis,1.13906255518471e-05,healthy_stool_500_10
Metamycoplasma hominis,0.000128913090991609,healthy_stool_500_50
Metamycoplasma hominis,0.002,healthy_stool_500_100
Corynebacterium pseudogenitalium,1.06094596311617e-06,healthy_stool_500_1
Corynebacterium pseudogenitalium,1.11067965372002e-05,healthy_stool_500_10
Corynebacterium pseudogenitalium,0.000125700863934834,healthy_stool_500_50
Corynebacterium pseudogenitalium,0.002,healthy_stool_500_100
Trueperella bernardiae,1.04243181565421e-06,healthy_stool_500_1
Trueperella bernardiae,1.09129762333689e-05,healthy_stool_500_10
Trueperella bernardiae,0.000123507307983926,healthy_stool_500_50
Trueperella bernardiae,0.002,healthy_stool_500_100
Faucicola osloensis,1.03606099890339e-06,healthy_stool_500_1
Faucicola osloensis,1.08462816345042e-05,healthy_stool_500_10
Faucicola osloensis,0.000122752493698006,healthy_stool_500_50
Faucicola osloensis,0.002,healthy_stool_500_100
Campylobacter showae,1.03405557658704e-06,healthy_stool_500_1
Campylobacter showae,1.08252873346876e-05,healthy_stool_500_10
Campylobacter showae,0.000122514891288003,healthy_stool_500_50
Campylobacter showae,0.002,healthy_stool_500_100
Facklamia languida,1.02539126580592e-06,healthy_stool_500_1
Facklamia languida,1.07345826802316e-05,healthy_stool_500_10
Facklamia languida,0.000121488343859153,healthy_stool_500_50
Facklamia languida,0.002,healthy_stool_500_100
Salmonella enterica,1.01186297493156e-06,healthy_stool_500_1
Salmonella enterica,1.0592958149425e-05,healthy_stool_500_10
Salmonella enterica,0.000119885512132009,healthy_stool_500_50
Salmonella enterica,0.002,healthy_stool_500_100
Propionibacterium acidifaciens,9.89326903155612e-07,healthy_stool_500_1
Propionibacterium acidifaciens,1.0357033255354e-05,healthy_stool_500_10
Propionibacterium acidifaciens,0.000117215438640599,healthy_stool_500_50
Propionibacterium acidifaciens,0.002,healthy_stool_500_100
Corynebacterium jeikeium,9.65439110260348e-07,healthy_stool_500_1
Corynebacterium jeikeium,1.01069575072629e-05,healthy_stool_500_10
Corynebacterium jeikeium,0.000114385213248524,healthy_stool_500_50
Corynebacterium jeikeium,0.002,healthy_stool_500_100
Methanobrevibacter oralis,9.49938636113566e-07,healthy_stool_500_1
Methanobrevibacter oralis,9.94468664845993e-06,healthy_stool_500_10
Methanobrevibacter oralis,0.000112548717272869,healthy_stool_500_50
Methanobrevibacter oralis,0.002,healthy_stool_500_100
Cutibacterium granulosum,9.21253341212908e-07,healthy_stool_500_1
Cutibacterium granulosum,9.64438696765864e-06,healthy_stool_500_10
Cutibacterium granulosum,0.000109150083905485,healthy_stool_500_50
Cutibacterium granulosum,0.002,healthy_stool_500_100
Oribacterium sinus,8.72458424742251e-07,healthy_stool_500_1
Oribacterium sinus,9.13356433565819e-06,healthy_stool_500_10
Oribacterium sinus,0.000103368862835587,healthy_stool_500_50
Oribacterium sinus,0.002,healthy_stool_500_100
Epilithonimonas bovis,8.72447345060946e-07,healthy_stool_500_1
Epilithonimonas bovis,9.13344834505147e-06,healthy_stool_500_10
Epilithonimonas bovis,0.00010336755011509,healthy_stool_500_50
Epilithonimonas bovis,0.002,healthy_stool_500_100
Veillonella denticariosi,8.11276424571741e-07,healthy_stool_500_1
Veillonella denticariosi,8.49306420534344e-06,healthy_stool_500_10
Veillonella denticariosi,9.61200202497636e-05,healthy_stool_500_50
Veillonella denticariosi,0.002,healthy_stool_500_100
Schaalia radingae,8.10866476363428e-07,healthy_stool_500_1
Schaalia radingae,8.48877255289477e-06,healthy_stool_500_10
Schaalia radingae,9.60714495913654e-05,healthy_stool_500_50
Schaalia radingae,0.002,healthy_stool_500_100
Fusobacterium periodonticum,8.10356811023366e-07,healthy_stool_500_1
Fusobacterium periodonticum,8.48343698498563e-06,healthy_stool_500_10
Fusobacterium periodonticum,9.60110644484923e-05,healthy_stool_500_50
Fusobacterium periodonticum,0.002,healthy_stool_500_100
Dermabacter hominis,8.08351388707017e-07,healthy_stool_500_1
Dermabacter hominis,8.46244268516906e-06,healthy_stool_500_10
Dermabacter hominis,9.57734620384894e-05,healthy_stool_500_50
Dermabacter hominis,0.002,healthy_stool_500_100
Actinomyces massiliensis,7.91765105792266e-07,healthy_stool_500_1
Actinomyces massiliensis,8.28880474690735e-06,healthy_stool_500_10
Actinomyces massiliensis,9.38083194541036e-05,healthy_stool_500_50
Actinomyces massiliensis,0.002,healthy_stool_500_100
Lactobacillus kefiranofaciens,7.87721022115659e-07,healthy_stool_500_1
Lactobacillus kefiranofaciens,8.2464681754541e-06,healthy_stool_500_10
Lactobacillus kefiranofaciens,9.33291764726069e-05,healthy_stool_500_50
Lactobacillus kefiranofaciens,0.002,healthy_stool_500_100
Helicobacter pylori,7.83854213339937e-07,healthy_stool_500_1
Helicobacter pylori,8.20598745370834e-06,healthy_stool_500_10
Helicobacter pylori,9.28710370190655e-05,healthy_stool_500_50
Helicobacter pylori,0.002,healthy_stool_500_100
Pantoea dispersa,7.81039974288274e-07,healthy_stool_500_1
Pantoea dispersa,8.17652583960119e-06,healthy_stool_500_10
Pantoea dispersa,9.25376060127642e-05,healthy_stool_500_50
Pantoea dispersa,0.002,healthy_stool_500_100
Paraclostridium sordellii,7.68531014094048e-07,healthy_stool_500_1
Paraclostridium sordellii,8.04557244461288e-06,healthy_stool_500_10
Paraclostridium sordellii,9.10555445713668e-05,healthy_stool_500_50
Paraclostridium sordellii,0.002,healthy_stool_500_100
Brevibacterium paucivorans,7.63024412485075e-07,healthy_stool_500_1
Brevibacterium paucivorans,7.98792511307241e-06,healthy_stool_500_10
Brevibacterium paucivorans,9.04031224842326e-05,healthy_stool_500_50
Brevibacterium paucivorans,0.002,healthy_stool_500_100
Ewingella americana,7.56476320833362e-07,healthy_stool_500_1
Ewingella americana,7.91937466450017e-06,healthy_stool_500_10
Ewingella americana,8.96273046703571e-05,healthy_stool_500_50
Ewingella americana,0.002,healthy_stool_500_100
Pseudomonas yamanorum,7.56166089756798e-07,healthy_stool_500_1
Pseudomonas yamanorum,7.91612692751195e-06,healthy_stool_500_10
Pseudomonas yamanorum,8.95905484964338e-05,healthy_stool_500_50
Pseudomonas yamanorum,0.002,healthy_stool_500_100
Comamonas testosteroni,7.56121771031576e-07,healthy_stool_500_1
Comamonas testosteroni,7.91566296508508e-06,healthy_stool_500_10
Comamonas testosteroni,8.95852976144449e-05,healthy_stool_500_50
Comamonas testosteroni,0.002,healthy_stool_500_100
Dellaglioa algida,7.51257790938336e-07,healthy_stool_500_1
Dellaglioa algida,7.86474308873442e-06,healthy_stool_500_10
Dellaglioa algida,8.90090133161511e-05,healthy_stool_500_50
Dellaglioa algida,0.002,healthy_stool_500_100
Lactobacillus jensenii,7.30882257017014e-07,healthy_stool_500_1
Lactobacillus jensenii,7.6514363629741e-06,healthy_stool_500_10
Lactobacillus jensenii,8.65949203217059e-05,healthy_stool_500_50
Lactobacillus jensenii,0.002,healthy_stool_500_100
Anaerococcus nagyae,7.26295268956416e-07,healthy_stool_500_1
Anaerococcus nagyae,7.60341625179144e-06,healthy_stool_500_10
Anaerococcus nagyae,8.6051454035843e-05,healthy_stool_500_50
Anaerococcus nagyae,0.002,healthy_stool_500_100
Parascardovia denticolens,7.12312711148526e-07,healthy_stool_500_1
Parascardovia denticolens,7.45703610610925e-06,healthy_stool_500_10
Parascardovia denticolens,8.43948007683116e-05,healthy_stool_500_50
Parascardovia denticolens,0.002,healthy_stool_500_100
Candida tropicalis,6.90862448140535e-07,healthy_stool_500_1
Candida tropicalis,7.23247829149688e-06,healthy_stool_500_10
Candida tropicalis,8.1853373885632e-05,healthy_stool_500_50
Candida tropicalis,0.002,healthy_stool_500_100
Staphylococcus xylosus,6.90386021844389e-07,healthy_stool_500_1
Staphylococcus xylosus,7.2274906954079e-06,healthy_stool_500_10
Staphylococcus xylosus,8.17969269042506e-05,healthy_stool_500_50
Staphylococcus xylosus,0.002,healthy_stool_500_100
Lactobacillus helveticus,6.61035946065381e-07,healthy_stool_500_1
Lactobacillus helveticus,6.9202315782033e-06,healthy_stool_500_10
Lactobacillus helveticus,7.83195303070308e-05,healthy_stool_500_50
Lactobacillus helveticus,0.002,healthy_stool_500_100
Rhodococcus erythropolis,6.58753531716391e-07,healthy_stool_500_1
Rhodococcus erythropolis,6.89633751321872e-06,healthy_stool_500_10
Rhodococcus erythropolis,7.8049109884597e-05,healthy_stool_500_50
Rhodococcus erythropolis,0.002,healthy_stool_500_100
Segatella copri,0.5,healthy_stool_10_1
Segatella copri,0.25,healthy_stool_10_10
Segatella copri,0.240577329285554,healthy_stool_10_50
Segatella copri,0.1,healthy_stool_10_100
Segatella copri,0.5,healthy_stool_100_1
Segatella copri,0.0489737708448402,healthy_stool_100_10
Segatella copri,0.0848144211415031,healthy_stool_100_50
Segatella copri,0.01,healthy_stool_100_100
Segatella copri,0.5,healthy_stool_500_1
Segatella copri,0.0265045066067197,healthy_stool_500_10
Segatella copri,0.0740095515053998,healthy_stool_500_50
Segatella copri,0.002,healthy_stool_500_100
Faecalibacterium prausnitzii,0.091174961983853,healthy_stool_10_1
Faecalibacterium prausnitzii,0.13676244297578,healthy_stool_10_10
Faecalibacterium prausnitzii,0.180073359675033,healthy_stool_10_50
Faecalibacterium prausnitzii,0.1,healthy_stool_10_100
Faecalibacterium prausnitzii,0.0396521038082564,healthy_stool_100_1
Faecalibacterium prausnitzii,0.036657117601958,healthy_stool_100_10
Faecalibacterium prausnitzii,0.0634840273985895,healthy_stool_100_50
Faecalibacterium prausnitzii,0.01,healthy_stool_100_100
Faecalibacterium prausnitzii,0.0380235740866988,healthy_stool_500_1
Faecalibacterium prausnitzii,0.0198387585620592,healthy_stool_500_10
Faecalibacterium prausnitzii,0.0553965272920667,healthy_stool_500_50
